# /home/contrera/soft/github/get_homologues//pfam_enrich.pl -d cds_est_homologues -c clusters_cds -x clusters_cds_t3/pangenome_matrix_t0__core_list.txt -n 1 -s 0 -e 1 -t greater -p 1.00 -r SBCC073 -f 0

# parsing clusters...
# 39538 sequences extracted from 112499 clusters

# total experiment sequence ids = 17564
# total control    sequence ids = 39538

# parse_Pfam_freqs: set1 = 3441 Pfams set2 = 3863 Pfams

# fisher exact test type: 'greater'
# multi-testing p-value adjustment: fdr
# adjusted p-value threshold: 1

# total annotated domains: experiment=12055 control=19558

#PfamID	counts(exp)	counts(ctr)	freq(exp)	freq(ctr)	p-value	p-value(adj)	description
PF02330	5	11	4.148e-04	5.624e-04	7.926e-01	9.838e-01	Mitochondrial glycoprotein
PF03479	5	11	4.148e-04	5.624e-04	7.926e-01	9.838e-01	Plants and Prokaryotes Conserved (PCC) domain
PF04577	5	11	4.148e-04	5.624e-04	7.926e-01	9.838e-01	Protein of unknown function (DUF563)
PF00082	6	13	4.977e-04	6.647e-04	7.929e-01	9.838e-01	Subtilase family
PF07983	6	13	4.977e-04	6.647e-04	7.929e-01	9.838e-01	X8 domain
PF11955	6	13	4.977e-04	6.647e-04	7.929e-01	9.838e-01	Plant organelle RNA recognition domain
PF00183	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	Hsp90 protein
PF00488	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	MutS domain V
PF01063	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	Amino-transferase class IV
PF03108	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	MuDR family transposase
PF12776	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	Myb/SANT-like DNA-binding domain
PF13848	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	Thioredoxin-like domain
PF17830	4	9	3.318e-04	4.602e-04	7.945e-01	9.838e-01	STI1 domain
PF00462	7	15	5.807e-04	7.669e-04	7.946e-01	9.838e-01	Glutaredoxin
PF02902	7	15	5.807e-04	7.669e-04	7.946e-01	9.838e-01	Ulp1 protease family, C-terminal catalytic domain
PF13962	7	15	5.807e-04	7.669e-04	7.946e-01	9.838e-01	Domain of unknown function
PF01055	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	Glycosyl hydrolases family 31
PF01070	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	FMN-dependent dehydrogenase
PF02319	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	E2F/DP family winged-helix DNA-binding domain
PF02738	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	Molybdopterin-binding domain of aldehyde dehydrogenase
PF04389	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	Peptidase family M28
PF04525	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	LURP-one-related
PF06886	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	Targeting protein for Xklp2 (TPX2) domain
PF08381	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	Transcription factor regulating root and shoot growth via Pin3
PF13012	3	7	2.489e-04	3.579e-04	8.007e-01	9.885e-01	Maintenance of mitochondrial structure and function
PF00450	17	34	1.410e-03	1.738e-03	8.012e-01	9.885e-01	Serine carboxypeptidase
PF03101	17	34	1.410e-03	1.738e-03	8.012e-01	9.885e-01	FAR1 DNA-binding domain
PF12819	10	21	8.295e-04	1.074e-03	8.033e-01	9.908e-01	Malectin-like domain
PF02536	18	36	1.493e-03	1.841e-03	8.058e-01	9.936e-01	mTERF
PF10250	20	40	1.659e-03	2.045e-03	8.147e-01	9.958e-01	GDP-fucose protein O-fucosyltransferase
PF00195	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Chalcone and stilbene synthases, N-terminal domain
PF00891	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	O-methyltransferase domain
PF00909	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Ammonium Transporter Family
PF01198	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Ribosomal protein L31e
PF01909	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Nucleotidyltransferase domain
PF02230	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Phospholipase/Carboxylesterase
PF02341	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	RbcX protein
PF02493	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	MORN repeat
PF03214	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Reversibly glycosylated polypeptide
PF03321	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	GH3 auxin-responsive promoter
PF03641	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Possible lysine decarboxylase
PF03650	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Mitochondrial pyruvate carriers
PF03656	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Pam16
PF04857	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	CAF1 family ribonuclease
PF05183	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	RNA dependent RNA polymerase
PF05627	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Cleavage site for pathogenic type III effector avirulence factor Avr
PF05648	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Peroxisomal biogenesis factor 11 (PEX11)
PF07990	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Nucleic acid binding protein NABP
PF08423	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Rad51
PF08541	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal
PF09733	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	VEFS-Box of polycomb protein
PF10609	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	NUBPL iron-transfer P-loop NTPase
PF10613	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Ligated ion channel L-glutamate- and glycine-binding site
PF12348	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	CLASP N terminal
PF12764	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Glycine-rich region of argonaut
PF14599	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Zinc-ribbon
PF16913	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Purine nucleobase transmembrane transport
PF16916	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Dimerisation domain of Zinc Transporter
PF17927	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Inositol 1,3,4-trisphosphate 5/6-kinase pre-ATP-grasp domain
PF19086	2	5	1.659e-04	2.556e-04	8.156e-01	9.958e-01	Terpene synthase family 2, C-terminal metal binding
PF00295	7	16	5.807e-04	8.181e-04	8.348e-01	1.000e+00	Glycosyl hydrolases family 28
PF13410	7	16	5.807e-04	8.181e-04	8.348e-01	1.000e+00	Glutathione S-transferase, C-terminal domain
PF00305	6	14	4.977e-04	7.158e-04	8.359e-01	1.000e+00	Lipoxygenase
PF01486	6	14	4.977e-04	7.158e-04	8.359e-01	1.000e+00	K-box region
PF03000	6	14	4.977e-04	7.158e-04	8.359e-01	1.000e+00	NPH3 family
PF01425	5	12	4.148e-04	6.136e-04	8.387e-01	1.000e+00	Amidase
PF08246	5	12	4.148e-04	6.136e-04	8.387e-01	1.000e+00	Cathepsin propeptide inhibitor domain (I29)
PF00012	12	26	9.954e-04	1.329e-03	8.410e-01	1.000e+00	Hsp70 protein
PF03283	4	10	3.318e-04	5.113e-04	8.442e-01	1.000e+00	Pectinacetylesterase
PF00101	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribulose bisphosphate carboxylase, small chain
PF00154	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	recA bacterial DNA recombination protein
PF00194	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Eukaryotic-type carbonic anhydrase
PF00215	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Orotidine 5'-phosphate decarboxylase / HUMPS family
PF00252	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein L16p/L10e
PF00476	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	DNA polymerase family A
PF00497	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Bacterial extracellular solute-binding proteins, family 3
PF00745	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Glutamyl-tRNAGlu reductase, dimerisation domain
PF00838	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Translationally controlled tumour protein
PF01019	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Gamma-glutamyltranspeptidase
PF01084	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein S18
PF01090	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein S19e
PF01159	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein L6e
PF01247	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein L35Ae
PF01251	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein S7e
PF01283	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal protein S26e
PF01592	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	NifU-like N terminal domain
PF01776	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal L22e protein family
PF01991	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	ATP synthase (E/31 kDa) subunit
PF02109	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	DAD family
PF02137	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Adenosine-deaminase (editase) domain
PF02150	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	RNA polymerases M/15 Kd subunit
PF02152	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Dihydroneopterin aldolase
PF02301	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	HORMA domain
PF02320	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ubiquinol-cytochrome C reductase hinge protein
PF02353	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Mycolic acid cyclopropane synthetase
PF02769	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	AIR synthase related protein, C-terminal domain
PF02867	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribonucleotide reductase, barrel domain
PF02928	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	C5HC2 zinc finger
PF03162	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Tyrosine phosphatase family
PF03168	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Late embryogenesis abundant protein
PF03332	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Eukaryotic phosphomannomutase
PF03540	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Transcription initiation factor TFIID 23-30kDa subunit
PF03731	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ku70/Ku80 N-terminal alpha/beta domain
PF04096	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Nucleoporin autopeptidase
PF04110	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ubiquitin-like autophagy protein Apg12
PF04209	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	homogentisate 1,2-dioxygenase
PF04253	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Transferrin receptor-like dimerisation domain
PF04437	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	RINT-1 / TIP-1 family
PF04446	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	tRNAHis guanylyltransferase
PF04504	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Protein of unknown function, DUF573
PF04614	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Pex19 protein family
PF04675	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	DNA ligase N terminus
PF04718	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Mitochondrial ATP synthase g subunit
PF04734	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Neutral/alkaline non-lysosomal ceramidase, N-terminal
PF04909	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Amidohydrolase
PF05132	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	RNA polymerase III RPC4
PF05553	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Cotton fibre expressed protein
PF05562	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Cold acclimation protein WCOR413
PF05631	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Sugar-tranasporters, 12 TM
PF05633	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Protein BYPASS1-related
PF05724	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Thiopurine S-methyltransferase (TPMT)
PF05726	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Pirin C-terminal cupin domain
PF05793	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)
PF05916	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	GINS complex protein
PF05964	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	F/Y-rich N-terminus
PF06220	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	U1 zinc finger
PF06364	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Protein of unknown function (DUF1068)
PF08209	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Sgf11 (transcriptional regulation protein)
PF08268	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	F-box associated domain
PF08553	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	VID27 C-terminal WD40-like domain
PF08583	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Cytochrome c oxidase biogenesis protein Cmc1 like
PF08661	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Replication factor A protein 3
PF08768	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Domain of unknown function (DUF1794)
PF08839	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	DNA replication factor CDT1 like
PF09133	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	SANTA (SANT Associated)
PF09258	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Glycosyl transferase family 64 domain
PF09412	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Endoribonuclease XendoU
PF09446	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	VMA21-like domain
PF09764	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	N-terminal glutamine amidase
PF10252	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Casein kinase substrate phosphoprotein PP28
PF10358	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	N-terminal C2 in EEIG1 and EHBP1 proteins
PF10440	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ubiquitin-binding WIYLD domain
PF11976	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ubiquitin-2 like Rad60 SUMO-like
PF11995	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Domain of unknown function (DUF3490)
PF12222	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A
PF12738	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	twin BRCT domain
PF13869	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Nucleotide hydrolase
PF14363	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Domain associated at C-terminal with AAA
PF14570	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	RING/Ubox like zinc-binding domain
PF14853	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Fis1 C-terminal tetratricopeptide repeat
PF15365	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Proline-rich nuclear receptor coactivator motif
PF16205	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Ribosomal_S17 N-terminal
PF16413	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	DNA mismatch repair protein Mlh1 C-terminus
PF16639	1	3	8.295e-05	1.534e-04	8.535e-01	1.000e+00	Apocytochrome F, N-terminal
PF03226	3	8	2.489e-04	4.090e-04	8.543e-01	1.000e+00	Yippee zinc-binding/DNA-binding /Mis18, centromere assembly
PF03469	3	8	2.489e-04	4.090e-04	8.543e-01	1.000e+00	XH domain
PF03547	3	8	2.489e-04	4.090e-04	8.543e-01	1.000e+00	Membrane transport protein
PF00005	48	93	3.982e-03	4.755e-03	8.613e-01	1.000e+00	ABC transporter
PF04535	9	21	7.466e-04	1.074e-03	8.663e-01	1.000e+00	Domain of unknown function (DUF588)
PF03552	7	17	5.807e-04	8.692e-04	8.686e-01	1.000e+00	Cellulose synthase
PF00113	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Enolase, C-terminal TIM barrel domain
PF00164	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Ribosomal protein S12/S23
PF00307	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Calponin homology (CH) domain
PF00337	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Galactoside-binding lectin
PF00361	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Proton-conducting membrane transporter
PF02966	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Mitosis protein DIM1
PF03254	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Xyloglucan fucosyltransferase
PF04398	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Protein of unknown function, DUF538
PF04667	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	cAMP-regulated phosphoprotein/endosulfine conserved region
PF04833	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	COBRA-like protein
PF04851	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Type III restriction enzyme, res subunit
PF04983	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	RNA polymerase Rpb1, domain 3
PF05347	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Complex 1 protein (LYR family)
PF05495	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	CHY zinc finger
PF05686	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Glycosyl transferase family 90
PF08879	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	WRC
PF09265	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	Cytokinin dehydrogenase 1, FAD and cytokinin binding
PF10075	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	CSN8/PSMD8/EIF3K family
PF13405	2	6	1.659e-04	3.068e-04	8.727e-01	1.000e+00	EF-hand domain
PF00060	4	11	3.318e-04	5.624e-04	8.833e-01	1.000e+00	Ligand-gated ion channel
PF03094	4	11	3.318e-04	5.624e-04	8.833e-01	1.000e+00	Mlo family
PF04782	4	11	3.318e-04	5.624e-04	8.833e-01	1.000e+00	Protein of unknown function (DUF632)
PF13857	4	11	3.318e-04	5.624e-04	8.833e-01	1.000e+00	Ankyrin repeats (many copies)
PF19055	11	26	9.125e-04	1.329e-03	8.906e-01	1.000e+00	ABC-2 type transporter
PF02705	13	30	1.078e-03	1.534e-03	8.908e-01	1.000e+00	K+ potassium transporter
PF01762	8	20	6.636e-04	1.023e-03	8.938e-01	1.000e+00	Galactosyltransferase
PF12799	8	20	6.636e-04	1.023e-03	8.938e-01	1.000e+00	Leucine Rich repeats (2 copies)
PF00290	3	9	2.489e-04	4.602e-04	8.947e-01	1.000e+00	Tryptophan synthase alpha chain
PF00623	3	9	2.489e-04	4.602e-04	8.947e-01	1.000e+00	RNA polymerase Rpb1, domain 2
PF01138	3	9	2.489e-04	4.602e-04	8.947e-01	1.000e+00	3' exoribonuclease family, domain 1
PF03140	3	9	2.489e-04	4.602e-04	8.947e-01	1.000e+00	Plant protein of unknown function
PF14368	3	9	2.489e-04	4.602e-04	8.947e-01	1.000e+00	Probable lipid transfer
PF00319	6	16	4.977e-04	8.181e-04	9.002e-01	1.000e+00	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF03407	5	14	4.148e-04	7.158e-04	9.057e-01	1.000e+00	Nucleotide-diphospho-sugar transferase
PF07859	5	14	4.148e-04	7.158e-04	9.057e-01	1.000e+00	alpha/beta hydrolase fold
PF00079	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Serpin (serine protease inhibitor)
PF00189	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ribosomal protein S3, C-terminal domain
PF00210	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ferritin-like domain
PF00276	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ribosomal protein L23
PF00281	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ribosomal protein L5
PF00453	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ribosomal protein L20
PF00634	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	BRCA2 repeat
PF00673	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	ribosomal L5P family C-terminus
PF00886	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ribosomal protein S16
PF01020	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Ribosomal L40e family
PF01077	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Nitrite and sulphite reductase 4Fe-4S domain
PF01221	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Dynein light chain type 1
PF01348	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Type II intron maturase
PF01380	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	SIS domain
PF01803	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	LIM-domain binding protein
PF02091	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Glycyl-tRNA synthetase alpha subunit
PF02496	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	ABA/WDS induced protein
PF02574	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Homocysteine S-methyltransferase
PF02883	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Adaptin C-terminal domain
PF03018	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Dirigent-like protein
PF03330	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Lytic transglycolase
PF04153	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	NOT2 / NOT3 / NOT5 family
PF04762	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	IKI3 family
PF05000	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	RNA polymerase Rpb1, domain 4
PF08372	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Plant phosphoribosyltransferase C-terminal
PF09366	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Protein of unknown function (DUF1997)
PF12043	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Domain of unknown function (DUF3527)
PF12049	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Protein of unknown function (DUF3531)
PF12157	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	Protein of unknown function (DUF3591)
PF16421	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	E2F transcription factor CC-MB domain
PF16884	1	4	8.295e-05	2.045e-04	9.094e-01	1.000e+00	N-terminal domain of oxidoreductase
PF13839	11	27	9.125e-04	1.381e-03	9.108e-01	1.000e+00	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF00232	10	25	8.295e-04	1.278e-03	9.119e-01	1.000e+00	Glycosyl hydrolase family 1
PF00182	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Chitinase class I
PF00237	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Ribosomal protein L22p/L17e
PF00338	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Ribosomal protein S10p/S20e
PF00759	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Glycosyl hydrolase family 9
PF01096	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Transcription factor S-II (TFIIS)
PF01419	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Jacalin-like lectin domain
PF01466	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Skp1 family, dimerisation domain
PF02797	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Chalcone and stilbene synthases, C-terminal domain
PF04784	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Protein of unknown function, DUF547
PF07058	2	7	1.659e-04	3.579e-04	9.131e-01	1.000e+00	Microtubule-associated protein 70
PF00091	9	23	7.466e-04	1.176e-03	9.136e-01	1.000e+00	Tubulin/FtsZ family, GTPase domain
PF01094	4	12	3.318e-04	6.136e-04	9.136e-01	1.000e+00	Receptor family ligand binding region
PF03763	4	12	3.318e-04	6.136e-04	9.136e-01	1.000e+00	Remorin, C-terminal region
PF00083	27	59	2.240e-03	3.017e-03	9.201e-01	1.000e+00	Sugar (and other) transporter
PF00743	3	10	2.489e-04	5.113e-04	9.248e-01	1.000e+00	Flavin-binding monooxygenase-like
PF08392	3	10	2.489e-04	5.113e-04	9.248e-01	1.000e+00	FAE1/Type III polyketide synthase-like protein
PF02362	14	34	1.161e-03	1.738e-03	9.254e-01	1.000e+00	B3 DNA binding domain
PF00225	19	45	1.576e-03	2.301e-03	9.377e-01	1.000e+00	Kinesin motor domain
PF12854	19	45	1.576e-03	2.301e-03	9.377e-01	1.000e+00	PPR repeat
PF00190	2	8	1.659e-04	4.090e-04	9.411e-01	1.000e+00	Cupin
PF03088	2	8	1.659e-04	4.090e-04	9.411e-01	1.000e+00	Strictosidine synthase
PF02365	11	29	9.125e-04	1.483e-03	9.419e-01	1.000e+00	No apical meristem (NAM) protein
PF14226	11	29	9.125e-04	1.483e-03	9.419e-01	1.000e+00	non-haem dioxygenase in morphine synthesis N-terminal
PF00235	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Profilin
PF00394	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Multicopper oxidase
PF00570	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	HRDC domain
PF01015	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Ribosomal S3Ae family
PF01095	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Pectinesterase
PF01158	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Ribosomal protein L36e
PF01655	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Ribosomal protein L32
PF02089	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Palmitoyl protein thioesterase
PF02469	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Fasciclin domain
PF03725	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	3' exoribonuclease family, domain 2
PF03931	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Skp1 family, tetramerisation domain
PF03952	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Enolase, N-terminal domain
PF04788	1	5	8.295e-05	2.556e-04	9.439e-01	1.000e+00	Protein of unknown function (DUF620)
